Battery_power_mAh,Bluetooh,Speed_of_microprocessor,Dual_sim,Front_camera,4G,Internal_memeory_gb,Mobile_depth,Mobile_weight,Cores_of_processor,Primary_camera,px_height,Pixel_width,Ram_mb,Screen_height,Screen_weight,talk_time,3G,touch_screen,wifi,price_range
0.7750399223188,1,1.5,0,0.0,0,27.0,2.0,142.0,6,18.0,0.41898722501487207,0.5380447489521658,-0.3791865873607316,16.0,4.0,10,1,1,1,1
0.08759565136640601,0,3.0,0,0.0,1,41.0,3.0,200.0,4,3.0,0.5790161287657376,-0.3737994001724137,-1.563185094633554,9.0,4.0,14,1,1,1,0
-0.34034978882912403,1,0.9,1,12.0,1,2.0,7.0,145.0,5,15.0,-0.02052877824454754,0.017321567345489692,0.5908807254515809,13.0,12.0,10,1,0,1,2
0.9662495870870156,1,2.5,1,13.0,1,27.0,3.0,169.0,4,14.0,0.41898722501487207,0.43390011263083056,-0.03708109966741607,7.0,1.0,18,1,0,0,2
-0.22881081771433165,0,1.1,0,5.0,1,48.0,6.0,109.0,3,14.0,-0.928861851647348,1.2161420476666374,-0.0702773194974952,6.0,0.0,18,1,1,1,2
-1.2599772241429228,0,2.7,0,7.0,0,17.0,3.0,174.0,6,20.0,0.18007083349949524,-0.8829509555211636,-0.8310240239368086,8.0,0.0,18,1,0,1,0
1.4806946375348338,0,2.8,0,5.0,1,31.0,10.0,132.0,1,10.0,-1.070859329623468,-0.33677019614705006,1.4272410417260746,5.0,1.0,3,1,1,1,3
-0.8684526724746718,1,2.0,1,3.0,0,17.0,2.0,195.0,7,9.0,-1.1001603965074296,-0.7024335858975159,0.8997899933148172,17.0,5.0,13,1,1,0,2
-0.030772236347251233,1,2.4,0,0.0,0,15.0,1.0,155.0,5,0.0,0.43927257901146066,-0.6237465273436182,-0.14220246246266666,16.0,8.0,15,1,1,0,1
-0.39270481608708785,0,1.6,0,5.0,0,39.0,6.0,131.0,5,17.0,-0.5502019103776942,0.774105924613859,0.5567623884039995,6.0,0.0,17,1,1,1,2
0.22417398334370284,0,0.5,0,13.0,0,31.0,8.0,186.0,2,20.0,-1.3458385726883357,-1.405988462379425,0.05144215321279495,7.0,4.0,16,1,0,1,1
1.5649179422541668,1,1.7,1,1.0,1,33.0,4.0,172.0,3,2.0,0.7593303865131918,-0.21873960831620348,0.33545425620347197,6.0,1.0,14,1,0,0,2
-0.8411370060792124,0,1.3,1,3.0,0,34.0,1.0,104.0,2,4.0,-0.37664943729576955,-1.648992613795874,1.6042875474864966,13.0,3.0,11,1,0,0,3
1.2166431957120598,1,2.5,0,16.0,1,32.0,6.0,170.0,6,18.0,1.2844956622026522,0.510272845933143,1.3294966166708415,17.0,6.0,13,1,0,1,3
0.9616969760211057,1,0.8,1,1.0,1,6.0,10.0,109.0,7,2.0,-0.115193763561961,0.1978389369691374,-1.1620641050200977,9.0,8.0,2,1,0,1,1
0.4540808421721525,0,2.2,0,0.0,1,32.0,6.0,176.0,7,6.0,0.0854058481820818,0.9523089689859214,-1.1574535189325867,19.0,13.0,9,1,1,1,0
0.9616969760211057,1,1.4,0,0.0,0,29.0,3.0,119.0,2,0.0,-0.24592160042886527,-0.9037798827854308,-1.413802105398198,9.0,2.0,9,1,1,1,0
0.048898457306171914,1,2.0,1,2.0,1,23.0,2.0,123.0,7,10.0,0.5857779134312672,0.14229513093109195,0.0772614353028565,12.0,11.0,10,1,0,1,2
1.4419974434745997,1,2.3,0,6.0,0,44.0,7.0,134.0,3,15.0,-0.4194740735107899,0.017321567345489692,-0.15603422072519962,9.0,4.0,15,1,0,1,2
-1.2554246130770128,1,1.3,0,9.0,1,50.0,6.0,151.0,4,20.0,-0.13773304578039278,-0.23262555982571484,1.191179034045512,14.0,6.0,8,1,1,0,3
1.00039417008134,1,2.3,1,11.0,0,7.0,5.0,192.0,1,14.0,-0.5118851306063602,1.1837414941444442,-1.4294780980957353,5.0,3.0,19,1,0,0,0
0.4062784259800986,1,0.5,0,10.0,1,45.0,9.0,166.0,4,19.0,-0.6335972545858918,-0.5149732405191125,0.004414175120182845,13.0,9.0,12,1,0,1,1
-0.37449437182344825,0,2.4,1,2.0,1,9.0,9.0,103.0,6,14.0,0.6781889705268375,-0.693176284891175,-0.16248904124771502,13.0,1.0,18,1,1,1,1
-0.4541650654768714,0,1.3,0,0.0,1,12.0,8.0,200.0,8,0.0,1.7645823734552488,1.3318583102458987,-0.4658656058059382,7.0,1.0,10,1,1,1,1
-0.40863895481777246,0,2.4,0,8.0,0,61.0,1.0,134.0,3,18.0,2.1815590944962366,1.537833257636984,1.4678141992961713,15.0,13.0,11,1,1,0,3
1.5694705533200766,1,1.8,0,9.0,1,19.0,10.0,187.0,3,20.0,0.10343727395682721,0.7602199731043476,1.5240633495638054,7.0,2.0,13,1,1,1,3
1.4488263600734643,1,0.5,1,11.0,1,55.0,7.0,91.0,1,17.0,2.6075515284245974,1.5980057141781998,0.5420085129239643,7.0,2.0,6,1,0,1,3
-0.2515738730438811,1,1.1,0,9.0,1,46.0,9.0,135.0,8,10.0,0.23867296726741785,0.764848623607518,-0.6364572910438449,5.0,0.0,11,1,0,0,1
1.1597355573881862,0,1.7,1,6.0,1,14.0,5.0,146.0,3,7.0,0.482097215226481,-0.040536563944140985,1.7001877381067252,16.0,12.0,3,1,0,1,3
-0.9412944495292301,0,0.5,1,0.0,1,23.0,1.0,86.0,2,0.0,-0.9897179136371138,1.5401475828885691,1.0639268580302086,8.0,6.0,2,1,0,1,3
0.7978029776483495,1,1.4,0,3.0,1,26.0,1.0,100.0,8,16.0,2.3167947878068276,1.1744841931381034,1.7020319725417297,16.0,8.0,18,1,0,1,3
-1.6014230540861647,1,0.5,1,8.0,1,54.0,5.0,145.0,8,15.0,0.1462619101718476,-0.723262513161783,0.5069680586588808,14.0,8.0,10,1,0,0,2
1.2325773344427444,1,0.5,0,6.0,0,27.0,1.0,190.0,4,11.0,1.5459513359364607,0.48944391866887604,0.6010240148441051,19.0,17.0,14,1,1,1,3
0.9844600313506552,0,0.6,1,7.0,1,61.0,1.0,129.0,2,11.0,-0.8612440049920527,-0.9338661110560387,0.19529243914313785,10.0,4.0,7,1,0,0,2
1.3259058612938972,0,0.9,0,9.0,1,12.0,3.0,114.0,1,18.0,-1.23539608981802,1.2763145042078532,0.28197145758834447,7.0,4.0,6,1,1,1,2
-0.3699417607575384,1,2.6,0,3.0,1,38.0,7.0,119.0,6,8.0,-1.1632703867190384,-0.7788063191998285,-1.1371669401475384,18.0,3.0,9,1,1,0,0
-1.6082519706850296,1,0.8,1,3.0,0,8.0,1.0,193.0,5,10.0,1.2799878057589658,0.23718246624608627,-1.2874720466003968,13.0,5.0,8,1,1,0,0
-1.0505571151110675,1,2.6,0,3.0,0,30.0,9.0,148.0,5,17.0,-1.0280346934084479,-0.25114016183839666,1.624574126271545,14.0,10.0,7,1,0,0,3
-0.04898268061089081,1,0.5,0,3.0,0,17.0,5.0,182.0,4,13.0,-0.03856020401929296,-1.4337603653984476,-0.381030821795736,7.0,3.0,9,1,0,1,1
0.950315448356331,1,1.6,1,0.0,0,16.0,10.0,117.0,7,2.0,-0.7327700963469916,-0.815835523225192,0.6747933922442809,14.0,3.0,20,1,1,1,2
-0.12182445766544912,0,1.9,0,0.0,0,31.0,4.0,152.0,8,7.0,0.4325107943459311,0.9037081387026317,0.29764745028588185,16.0,2.0,3,1,1,1,2
-1.505818221702057,0,2.4,0,8.0,1,37.0,9.0,161.0,6,20.0,0.9959928498067254,0.45935769039826807,-1.2081699658952076,11.0,7.0,19,1,1,1,0
-1.2167274190167787,0,2.2,1,4.0,0,53.0,2.0,186.0,6,6.0,-0.8882911436541708,-0.5520024445444762,1.4097208145935327,7.0,1.0,15,1,1,1,2
-1.6719885256077682,1,0.5,1,5.0,0,16.0,1.0,166.0,1,9.0,0.2747358188169087,0.956937619489092,-1.3123692114729562,17.0,15.0,15,1,0,1,0
-1.0141362265837883,0,1.2,1,1.0,1,38.0,6.0,176.0,4,7.0,1.309288872642927,1.304086407226876,0.935752564797403,6.0,1.0,12,1,1,1,3
-1.5240286659656965,0,0.6,1,2.0,0,39.0,1.0,184.0,8,9.0,-0.5772490490398123,-1.1861275634788284,0.633298117456682,7.0,6.0,7,1,0,1,1
0.8000792831813045,0,1.9,1,3.0,1,21.0,10.0,160.0,5,18.0,0.6195868367589148,-0.6677187071237376,-0.39025199397075794,11.0,4.0,4,1,0,1,1
-1.2098985024179139,0,0.5,0,0.0,1,16.0,1.0,194.0,2,0.0,0.8607571564961348,0.5935885549902112,-0.25009017691042384,17.0,14.0,12,1,1,1,1
-1.073320170440617,0,1.9,0,16.0,1,19.0,2.0,185.0,6,17.0,-0.8432125792173073,-0.5820886728150841,0.29580321585087743,6.0,1.0,6,1,1,1,1
0.25376595527211715,1,0.5,1,0.0,1,50.0,8.0,181.0,8,4.0,-0.6223276134766759,-1.6374209875379477,0.15010869548553016,15.0,1.0,8,1,1,0,1
-1.3601346675929404,1,1.1,0,0.0,1,7.0,9.0,192.0,1,3.0,-0.5141390588282034,-1.139841058447124,1.3562380159784053,7.0,5.0,19,1,1,1,2
-0.5383883701962044,0,0.8,1,0.0,1,35.0,5.0,83.0,2,4.0,1.5775063310422652,0.38067063184437033,-0.36719906353320303,16.0,5.0,19,1,0,1,1
1.5057339983973381,1,2.0,1,1.0,0,41.0,5.0,190.0,8,6.0,0.6015554109841694,0.7972491771297112,-1.1749737460651286,5.0,1.0,4,1,1,1,1
-1.1666486972917698,0,2.9,0,0.0,0,43.0,1.0,101.0,8,0.0,0.04708906841074778,-1.1375267331955388,-0.6253918844338184,17.0,2.0,8,1,1,0,0
0.6953692286653769,0,2.3,0,12.0,1,45.0,1.0,113.0,8,20.0,-0.9221000669818185,-0.9130371837917717,-0.7600209981891394,8.0,7.0,18,1,1,0,1
0.49050173069943165,1,1.6,0,6.0,1,21.0,2.0,160.0,4,10.0,-1.0347964780739773,-0.35065614765656145,-1.2957711015579165,14.0,10.0,10,1,1,1,0
0.7135796729290165,0,1.2,0,10.0,1,53.0,3.0,180.0,8,18.0,-0.4848379919442421,-1.3735879088572318,0.44426408786873134,13.0,6.0,12,1,0,0,2
0.6384615903415032,0,2.1,0,0.0,0,32.0,7.0,200.0,1,10.0,-1.0753671860671545,-0.028964937686214852,0.726431956424404,11.0,10.0,15,1,1,0,2
-0.10816662446771944,0,2.4,1,2.0,0,13.0,9.0,169.0,1,7.0,-1.0505739756268795,1.2994577567237056,-1.0108368813497373,14.0,6.0,8,1,1,1,0
1.1824986127177357,1,0.5,0,11.0,1,13.0,6.0,190.0,8,14.0,0.2634661777076928,1.417488344554552,-0.20951701934032713,6.0,2.0,15,1,0,0,2
-0.15596904065977332,1,1.2,0,4.0,0,30.0,4.0,83.0,8,15.0,-1.3931710653470426,1.0888541588294498,-0.9693416065621384,6.0,4.0,8,1,1,0,0
0.2901868437993963,1,0.7,1,0.0,1,34.0,1.0,150.0,2,9.0,-0.547947982155851,-0.6654043818721523,1.2695589975331987,13.0,11.0,3,1,0,0,3
0.7591057835881154,1,0.8,1,7.0,1,8.0,8.0,169.0,5,8.0,-0.153510543333295,-0.03359358818938531,1.2326743088331107,6.0,3.0,10,1,1,1,3
0.8843025879006375,0,0.9,1,9.0,1,32.0,1.0,180.0,6,16.0,-1.336822859800963,-0.3923140021850955,0.9975344183700502,12.0,6.0,16,1,1,0,3
1.0527491973393035,1,0.5,0,13.0,1,46.0,9.0,115.0,2,15.0,-0.6335972545858918,-0.9801526160877432,1.4687363165136735,11.0,0.0,10,1,1,0,3
1.5057339983973381,1,0.5,1,0.0,1,55.0,9.0,171.0,1,1.0,0.6511418318647193,-0.024336287183044397,1.653159760014113,15.0,5.0,18,1,0,1,3
1.6741806078360042,0,1.0,0,4.0,0,24.0,3.0,80.0,7,13.0,-0.890545071876014,-1.6351066622863626,-1.1648304566726044,7.0,4.0,6,1,0,1,0
-0.09450879126998975,1,0.5,1,9.0,0,20.0,1.0,129.0,5,10.0,-0.9716864878623684,1.0610822558104271,0.7015347915518446,19.0,7.0,14,1,1,1,2
-1.4830551663725076,1,2.3,1,4.0,0,6.0,7.0,170.0,1,16.0,-0.07462305556878379,1.253171251692001,0.6019461320616072,9.0,2.0,14,1,1,0,2
-0.09906140233589965,0,2.0,1,1.0,1,23.0,1.0,82.0,4,9.0,-1.0866368271763704,-0.35065614765656145,-1.0550985077898427,13.0,9.0,17,1,0,0,0
1.3987476383484556,1,1.0,0,2.0,0,23.0,4.0,92.0,1,15.0,-0.9987336265244865,1.6188346414424668,0.6001018976266028,14.0,4.0,17,1,0,0,3
-0.169626873857503,0,1.0,0,4.0,1,19.0,9.0,95.0,8,18.0,0.18908654638686795,1.0471963043009158,1.0925124917727767,15.0,3.0,3,1,0,1,3
0.6225274516108186,1,0.5,0,8.0,1,18.0,1.0,88.0,3,17.0,0.97796142403198,1.4938610778568646,1.3673034225884317,12.0,10.0,6,1,1,1,3
-0.014838097616566603,0,2.9,1,1.0,1,24.0,3.0,169.0,5,17.0,-0.6403590392514213,-1.0241247958678625,-0.799672038541734,16.0,10.0,16,1,0,0,0
1.3076954170302577,1,0.6,1,0.0,1,5.0,2.0,198.0,3,8.0,-0.6921993883538144,0.12609485416999536,-1.2588864128578285,9.0,3.0,14,1,1,0,0
-1.1370567253633554,1,2.3,1,2.0,1,58.0,1.0,88.0,3,4.0,0.9171053620422143,0.6583896620345976,-1.520767702628453,7.0,6.0,6,1,0,1,0
-1.2167274190167787,1,2.7,0,8.0,1,29.0,2.0,80.0,1,10.0,1.043325342465432,0.5959028802417965,-0.9241578629045307,9.0,3.0,10,1,1,1,0
0.9662495870870156,1,0.5,0,0.0,0,40.0,6.0,147.0,4,15.0,0.6894586116360534,0.6792185892988647,-0.7268247783590602,8.0,5.0,15,1,0,0,1
0.9548680594222408,1,1.4,0,0.0,1,39.0,7.0,182.0,1,5.0,-0.5299165563811056,-1.6883361430728228,1.252960887618159,10.0,1.0,15,1,0,1,3
0.3561997042550898,1,2.8,0,0.0,1,55.0,6.0,118.0,3,1.0,0.30854474214455635,1.2392853001824897,1.1515279936929173,11.0,2.0,16,1,1,0,3
-1.4056607782520394,1,2.7,1,0.0,0,54.0,1.0,151.0,4,20.0,-0.47582227905686936,-0.7903779454577546,0.62407694528166,6.0,1.0,5,1,1,1,2
-0.14458751299499858,0,0.6,0,10.0,0,25.0,1.0,145.0,2,12.0,-1.145238960944293,0.5773882782291146,0.9486622058424338,9.0,4.0,12,1,0,0,2
-1.5422391102293362,1,1.0,0,0.0,0,11.0,1.0,163.0,8,10.0,-0.3450944421899651,-0.17476742853608415,1.195789620133023,16.0,2.0,5,1,1,1,2
-0.23108712324728659,0,2.2,0,6.0,1,3.0,9.0,173.0,5,7.0,1.3633831499671634,0.07749402388670559,-1.6673843402113024,15.0,14.0,17,1,0,0,0
1.3577741387552664,1,2.3,0,4.0,1,11.0,1.0,193.0,7,13.0,-0.586264761927185,-1.5471623027261239,-1.5456648675010123,18.0,17.0,14,1,0,0,0
-0.15596904065977332,0,2.9,1,2.0,0,40.0,4.0,169.0,6,5.0,-0.4915997766097716,-1.313415452316016,0.2229559556682038,16.0,8.0,2,1,1,1,1
0.8114608108460792,1,0.8,1,0.0,1,44.0,7.0,85.0,4,20.0,0.8539953718306053,1.3573158880133362,1.619963540184034,14.0,10.0,9,1,0,1,3
1.209814279113195,0,2.3,1,0.0,0,7.0,8.0,128.0,7,6.0,0.5429532772162468,0.6954188660599613,-0.5940398990387438,6.0,1.0,17,1,0,0,1
0.16726634501982918,0,0.5,1,0.0,1,28.0,8.0,163.0,2,0.0,1.3250663701958294,1.3943450920387,-0.9564319655171076,17.0,16.0,14,1,0,0,1
1.4556552766723292,0,1.5,1,5.0,1,56.0,3.0,139.0,5,13.0,-1.0415582627395068,-1.6027061087641694,0.5410863957064621,8.0,2.0,3,1,1,1,2
1.4397211379416446,1,2.0,0,7.0,1,20.0,1.0,81.0,7,14.0,-1.2556814438146087,0.9962811487660408,0.018245933382715816,13.0,12.0,12,1,1,1,2
-0.7204928128326002,0,1.5,1,1.0,1,35.0,9.0,188.0,7,15.0,0.8359639460558599,0.30429789854205785,-0.8845068225519361,19.0,6.0,4,1,1,1,0
1.676456913368959,1,1.5,0,6.0,1,16.0,9.0,128.0,8,11.0,-1.2737128695893543,-1.3805308846119875,0.805734037129593,5.0,4.0,13,1,1,0,2
-0.06036420827566555,0,2.6,0,1.0,1,46.0,3.0,102.0,4,8.0,-0.07687698379062698,1.0726538820683533,0.11506824122044662,14.0,3.0,4,1,1,1,2
1.3600504442882215,1,2.1,1,0.0,1,30.0,2.0,184.0,7,15.0,-0.8319429381080914,-0.049793864950481895,0.8739707112247557,7.0,3.0,5,1,1,0,3
-1.551344332361156,1,1.6,0,0.0,0,24.0,5.0,125.0,3,0.0,1.0951656915678252,0.1469237814342624,-0.7554104121016284,12.0,8.0,3,1,0,1,0
-0.2948236781700251,1,2.7,1,1.0,0,39.0,4.0,98.0,1,9.0,1.6811870292470514,1.2392853001824897,-0.553466741468647,15.0,10.0,7,1,1,1,1
-0.9003209499360411,0,1.8,1,0.0,0,16.0,1.0,166.0,5,6.0,0.7570764582913486,-0.3599134486629023,1.4281631589435768,12.0,1.0,20,1,0,1,3
-1.4580158055100032,0,2.3,1,7.0,0,21.0,7.0,196.0,2,10.0,0.07864406351655226,-0.18171040429083984,1.0777586162927415,8.0,4.0,7,1,0,1,2
-0.6066775361848529,1,2.7,1,1.0,0,5.0,10.0,126.0,4,2.0,0.0944215610694545,-1.0079245191067658,0.8398523741771744,12.0,7.0,19,1,0,1,2
1.6058914418473558,1,0.5,0,5.0,1,36.0,1.0,197.0,6,18.0,0.9351367878169596,1.6628068212225862,-1.4202569259207132,17.0,14.0,13,1,1,0,1
-0.030772236347251233,0,0.7,1,0.0,1,2.0,6.0,138.0,7,1.0,-0.9649247031968389,-0.3483418224049762,0.5078901758763831,12.0,11.0,15,1,1,0,2
-1.3533057509940756,1,1.3,1,7.0,1,30.0,5.0,114.0,1,16.0,1.1154510455644138,0.9314800417216544,0.237709831148239,9.0,0.0,19,1,0,1,2
1.5489838035234822,0,1.5,0,5.0,1,48.0,8.0,150.0,4,6.0,-0.7688329478964824,-0.14005254976230574,-0.6761083313964393,19.0,13.0,12,1,0,1,1
-1.6788174422066329,0,2.3,0,12.0,1,54.0,3.0,131.0,4,19.0,-0.31804730352784694,-0.3761137254239989,0.20451361131815984,13.0,12.0,2,1,0,1,1
0.8683684491699529,1,2.2,1,0.0,1,30.0,2.0,185.0,3,3.0,0.42124115323671524,-0.5057159395127716,-1.3999703471356648,6.0,0.0,18,1,0,0,0
0.2742527050687117,1,0.5,1,1.0,1,58.0,5.0,107.0,6,3.0,-0.44877514039475125,-0.8112068727220216,-0.9665752549096318,16.0,8.0,4,1,1,1,0
1.5376022758587073,0,0.7,0,1.0,0,35.0,6.0,118.0,8,2.0,0.6691732576394648,1.0402533285461601,-1.3658520100880835,17.0,1.0,8,1,0,1,1
0.9252760874938266,1,1.8,0,1.0,0,21.0,7.0,123.0,7,2.0,0.5677464876565218,0.13072350467316582,-1.236755599637776,10.0,8.0,20,1,0,0,0
-0.39953373268595266,1,1.1,0,0.0,1,26.0,8.0,101.0,5,2.0,1.2687181646497498,-0.04516521444731144,1.5535711005238757,17.0,16.0,5,1,0,1,3
-0.6658614800416814,0,2.1,0,0.0,1,19.0,2.0,154.0,8,0.0,-1.0956525400637431,-1.4383890159016182,-0.018638755317372108,7.0,4.0,16,1,1,0,1
-0.01711440314952155,0,1.2,1,5.0,0,54.0,8.0,185.0,3,10.0,-0.02954449113192025,-0.15625282652340233,-0.3340028437031239,5.0,3.0,6,1,1,0,1
0.36075231532099966,0,2.9,1,13.0,0,9.0,5.0,87.0,6,18.0,1.4941109868340676,1.711407651505876,0.9339083303623986,12.0,1.0,11,1,1,1,3
-1.2235563356156436,1,0.7,0,7.0,0,15.0,5.0,160.0,3,11.0,0.8044089509500554,0.01037859159073401,-0.33953554700813704,6.0,3.0,17,1,1,1,1
1.7174304129621483,1,0.5,0,10.0,1,27.0,3.0,147.0,8,11.0,-1.1159378940603317,-1.7161080460918454,0.28842627811085986,14.0,0.0,9,1,0,0,2
-0.645374730245087,0,0.5,1,4.0,0,43.0,9.0,143.0,5,8.0,1.358875293523477,0.6005315307449669,-0.6383015254788492,12.0,9.0,9,1,1,1,1
-0.7159402017666904,0,0.5,1,0.0,1,47.0,3.0,167.0,8,6.0,-1.2106028793777452,1.2994577567237056,-0.464943488588436,17.0,15.0,12,1,0,0,1
-1.6401202481463988,0,0.8,1,0.0,0,3.0,1.0,178.0,7,1.0,-0.46906049439133984,1.609577340436126,0.6526625790242281,5.0,0.0,8,1,0,1,2
-0.39953373268595266,1,2.5,0,0.0,1,31.0,9.0,95.0,6,10.0,-0.789118301893071,-0.732519814168124,-1.0726187349223846,16.0,6.0,5,1,1,0,0
1.084617474800673,0,1.9,0,4.0,1,3.0,1.0,171.0,5,6.0,-1.2759667978111973,0.9268513912184839,-1.4848051311458672,7.0,4.0,13,1,0,0,0
-1.5832126098225252,1,0.5,1,4.0,1,60.0,7.0,132.0,5,7.0,0.10794513040051357,-0.5103445900159421,-1.0984380170124461,14.0,0.0,5,1,1,0,0
1.1916038348495555,1,2.7,1,13.0,1,25.0,9.0,189.0,1,14.0,-0.7778486607838552,-1.6767645168148966,-0.2104391365578293,14.0,10.0,20,1,1,1,1
-0.2879947615711603,1,0.5,1,1.0,0,53.0,6.0,121.0,4,16.0,-0.9266079234255048,-1.1861275634788284,1.4115650490285372,7.0,3.0,20,1,1,0,3
1.1916038348495555,1,2.5,0,10.0,1,15.0,3.0,107.0,8,11.0,1.0320557013562164,0.26032571876193855,0.05420850486530154,8.0,3.0,11,1,1,0,2
0.5087121749630712,1,1.7,1,1.0,0,25.0,2.0,182.0,7,18.0,-1.2489196591490792,0.5241587974426545,-1.1989487937201857,15.0,5.0,13,1,0,1,0
-1.5194760548997868,0,1.6,1,8.0,0,35.0,2.0,186.0,7,20.0,-1.055081832070566,0.07055104813194991,0.43688715012871376,13.0,5.0,8,1,1,0,1
-1.3032270292690666,1,0.5,1,7.0,1,54.0,4.0,81.0,3,13.0,-1.3232992904699041,0.23486814099450104,-0.8024383901942406,15.0,9.0,9,1,1,1,0
1.7197067184951031,0,1.5,1,2.0,1,7.0,5.0,146.0,8,7.0,-0.4465212121729081,0.4246428116244897,1.3811351808509646,7.0,0.0,20,1,0,1,3
0.7841451444506199,1,2.1,1,11.0,0,14.0,7.0,148.0,7,16.0,0.6691732576394648,0.9245370659668988,-0.3874856423182514,17.0,13.0,2,1,0,1,2
1.2280247233768344,0,1.4,1,3.0,1,45.0,10.0,132.0,4,17.0,-1.2556814438146087,-1.702222094582334,-0.4612550197184272,15.0,13.0,9,1,1,0,1
1.5649179422541668,1,1.1,0,13.0,1,50.0,2.0,179.0,6,17.0,-0.6178197570329895,-0.5820886728150841,1.5535711005238757,17.0,12.0,17,1,1,0,3
-0.6203353693825825,1,0.6,0,9.0,1,50.0,2.0,117.0,4,10.0,1.8051530814484262,1.1629125668801772,0.41475633690866104,10.0,1.0,5,1,0,1,2
-1.5263049714986514,0,2.0,0,1.0,0,36.0,3.0,179.0,3,4.0,-1.0460661191831933,1.0448819790493304,-1.0827620243149088,17.0,9.0,9,1,0,0,0
1.4989050817984733,0,3.0,0,1.0,1,21.0,5.0,192.0,8,2.0,1.500872771499597,1.5818054374171033,-1.707035380563897,17.0,6.0,3,1,1,1,0
1.039091364141574,0,0.5,1,6.0,1,46.0,7.0,200.0,3,9.0,2.582758317984322,1.4961754031084498,-1.5475091019360165,16.0,13.0,15,1,1,1,1
0.8751973657688177,1,1.2,0,6.0,1,61.0,9.0,120.0,7,12.0,2.080132324513294,1.343429936503825,-0.5663763825136778,12.0,10.0,17,1,1,0,2
-0.7387032570962399,1,0.5,0,0.0,1,26.0,7.0,147.0,4,0.0,0.13724619728447487,-1.2277854180073626,-0.9241578629045307,12.0,9.0,2,1,1,1,0
1.0982753079984025,1,0.5,1,4.0,1,33.0,5.0,128.0,4,5.0,0.5091443538885991,-0.4710010607389932,-1.306836508167943,19.0,2.0,5,1,1,1,0
-1.4534631944440932,0,0.5,0,1.0,0,48.0,8.0,191.0,3,7.0,-0.3248090881933765,0.4940725691720465,1.1699703380429614,12.0,7.0,8,1,0,0,2
0.9981178645483849,0,1.8,1,4.0,0,11.0,7.0,124.0,6,8.0,-0.8432125792173073,0.5218444721910692,1.5185306462587922,15.0,6.0,12,1,0,0,3
-1.1734776138906347,0,0.5,0,0.0,1,3.0,2.0,168.0,4,3.0,0.6195868367589148,1.1490266153706659,-0.2519344113454282,15.0,3.0,16,1,0,0,1
-1.3669635841918053,0,1.7,1,11.0,0,27.0,5.0,102.0,4,17.0,1.1853228204415522,0.30429789854205785,0.563217208926515,7.0,2.0,9,1,1,0,2
-0.8798342001394466,0,1.0,1,4.0,1,62.0,7.0,104.0,7,13.0,-0.7936261583367574,-0.21411095781303302,0.11875671009045541,17.0,4.0,7,1,1,0,1
-0.46554659314164615,0,2.6,1,2.0,1,45.0,3.0,190.0,3,4.0,-1.04381219096135,0.09600862589938741,-1.065241797182367,15.0,1.0,7,1,0,0,0
-1.4534631944440932,0,2.5,1,8.0,1,22.0,1.0,145.0,1,11.0,-0.9874639854152706,-0.20716798205827736,1.2142319644830668,19.0,1.0,5,1,0,0,2
-0.48148073187233076,0,0.5,0,2.0,1,64.0,9.0,103.0,2,7.0,2.3731429933529067,1.1467122901190805,1.532362404521325,17.0,12.0,12,1,0,0,3
0.048898457306171914,0,0.6,0,5.0,1,13.0,10.0,106.0,6,6.0,-1.082128970732684,-1.193070539233584,0.54016427848896,13.0,1.0,8,1,1,0,2
1.2621693063711588,0,1.8,1,10.0,0,12.0,5.0,169.0,6,17.0,0.9937389215848823,0.3852992823475408,1.299066748493269,16.0,14.0,15,1,1,1,3
-1.2827402794724723,0,2.3,0,10.0,0,60.0,9.0,144.0,5,15.0,-1.0212729087429182,-1.1444697089502944,-0.3589000085756832,7.0,0.0,13,1,0,1,0
-1.3214374735327064,1,2.7,0,0.0,1,12.0,9.0,103.0,7,3.0,1.1515138971139047,1.1536552658738362,1.3488610782383876,14.0,11.0,20,1,0,0,3
1.036815058608619,1,0.6,0,0.0,1,34.0,3.0,102.0,7,7.0,-0.6042961877019305,-1.6258493612800216,0.16025198487805434,17.0,5.0,2,1,1,0,2
-0.989096865721284,1,0.8,1,12.0,1,41.0,9.0,89.0,1,13.0,0.14400798195000442,-1.0032958686035955,-0.08964178106504136,11.0,5.0,11,1,0,0,1
1.080064863734763,0,2.5,1,1.0,0,27.0,9.0,127.0,7,3.0,0.18908654638686795,-0.6422611293563001,0.25984064436829174,13.0,10.0,20,1,0,1,2
-1.2121748079508687,0,0.5,0,13.0,1,31.0,1.0,108.0,3,19.0,-0.23014410287596304,-0.7255768384133682,0.2718281681958203,8.0,7.0,4,1,0,1,1
0.6566720346051428,0,2.7,0,10.0,1,60.0,1.0,154.0,5,14.0,-0.26846088264729706,-0.3136269436311978,-0.04261380297242926,5.0,3.0,11,1,1,1,2
0.17181895608573905,0,2.9,1,8.0,1,41.0,1.0,155.0,4,12.0,-1.1993332382685293,-1.5610482542356352,-1.381528002785621,10.0,4.0,4,1,1,1,0
-1.2144511134838238,1,0.5,0,5.0,1,57.0,9.0,155.0,6,9.0,1.0568489117964912,0.2834689712777908,-0.56729849973118,15.0,11.0,18,1,1,1,1
0.37441014851872934,0,2.7,0,2.0,1,26.0,1.0,164.0,5,3.0,-0.41496621706710357,-0.0011930346671921257,1.149683759257913,13.0,9.0,9,1,0,1,3
